#chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	reserved	blockCount	blockSizes	chromStarts	name2	cdsStartStat	cdsEndStat	exonFrames	txId	type	geneName	geneType	sourceGene	sourceTranscript	alignmentId	alternativeSourceTranscripts	Paralogy	UnfilteredParalogy	collapsedGeneIds	collapsedGeneNames	frameshift	exonAnnotationSupport	intronAnnotationSupport	transcriptClass	transcriptModes	validStart	validStop	properOrf	extra_paralog
chr13	6674663	6679749	RNA28S1-1	0	+	6679749	6679749	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010079	rRNA	LOFF_G0010079	rRNA	LOFF_G0010079	rRNA_T80	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6713702	6727083	RNA45S1-1	0	+	6727083	6727083	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010080	rRNA	LOFF_G0010080	rRNA	LOFF_G0010080	rRNA_T81	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6717357	6719226	RNA18S1-1	0	+	6719226	6719226	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010081	rRNA	LOFF_G0010081	rRNA	LOFF_G0010081	rRNA_T82	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6720308	6720465	RNA5-8S1-1	0	+	6720465	6720465	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010082	rRNA	LOFF_G0010082	rRNA	LOFF_G0010082	rRNA_T83	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6721633	6726719	RNA28S1-1	0	+	6726719	6726719	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010083	rRNA	LOFF_G0010083	rRNA	LOFF_G0010083	rRNA_T84	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6760672	6774053	RNA45S1-1	0	+	6774053	6774053	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010084	rRNA	LOFF_G0010084	rRNA	LOFF_G0010084	rRNA_T85	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6764327	6766196	RNA18S1-1	0	+	6766196	6766196	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010085	rRNA	LOFF_G0010085	rRNA	LOFF_G0010085	rRNA_T86	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6767278	6767435	RNA5-8S1-1	0	+	6767435	6767435	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010086	rRNA	LOFF_G0010086	rRNA	LOFF_G0010086	rRNA_T87	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6768603	6773689	RNA28S1-1	0	+	6773689	6773689	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010087	rRNA	LOFF_G0010087	rRNA	LOFF_G0010087	rRNA_T88	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6807642	6821023	RNA45S1-1	0	+	6821023	6821023	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010088	rRNA	LOFF_G0010088	rRNA	LOFF_G0010088	rRNA_T89	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6811297	6813166	RNA18S1-1	0	+	6813166	6813166	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010089	rRNA	LOFF_G0010089	rRNA	LOFF_G0010089	rRNA_T90	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6814248	6814405	RNA5-8S1-1	0	+	6814405	6814405	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010090	rRNA	LOFF_G0010090	rRNA	LOFF_G0010090	rRNA_T91	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6815573	6820659	RNA28S1-1	0	+	6820659	6820659	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010091	rRNA	LOFF_G0010091	rRNA	LOFF_G0010091	rRNA_T92	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6854612	6867993	RNA45S1-1	0	+	6867993	6867993	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010092	rRNA	LOFF_G0010092	rRNA	LOFF_G0010092	rRNA_T93	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6858267	6860136	RNA18S1-1	0	+	6860136	6860136	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010093	rRNA	LOFF_G0010093	rRNA	LOFF_G0010093	rRNA_T94	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6861218	6861375	RNA5-8S1-1	0	+	6861375	6861375	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010094	rRNA	LOFF_G0010094	rRNA	LOFF_G0010094	rRNA_T95	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6862543	6867629	RNA28S1-1	0	+	6867629	6867629	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010095	rRNA	LOFF_G0010095	rRNA	LOFF_G0010095	rRNA_T96	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6901582	6914963	RNA45S1-1	0	+	6914963	6914963	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010096	rRNA	LOFF_G0010096	rRNA	LOFF_G0010096	rRNA_T97	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6905237	6907106	RNA18S1-1	0	+	6907106	6907106	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010097	rRNA	LOFF_G0010097	rRNA	LOFF_G0010097	rRNA_T98	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6908188	6908345	RNA5-8S1-1	0	+	6908345	6908345	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010098	rRNA	LOFF_G0010098	rRNA	LOFF_G0010098	rRNA_T99	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6909513	6914599	RNA28S1-1	0	+	6914599	6914599	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010099	rRNA	LOFF_G0010099	rRNA	LOFF_G0010099	rRNA_T100	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6948552	6961933	RNA45S1-1	0	+	6961933	6961933	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010100	rRNA	LOFF_G0010100	rRNA	LOFF_G0010100	rRNA_T101	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6952207	6954076	RNA18S1-1	0	+	6954076	6954076	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010101	rRNA	LOFF_G0010101	rRNA	LOFF_G0010101	rRNA_T102	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6955158	6955315	RNA5-8S1-1	0	+	6955315	6955315	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010102	rRNA	LOFF_G0010102	rRNA	LOFF_G0010102	rRNA_T103	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6956483	6961569	RNA28S1-1	0	+	6961569	6961569	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010103	rRNA	LOFF_G0010103	rRNA	LOFF_G0010103	rRNA_T104	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6995522	7008903	RNA45S1-1	0	+	7008903	7008903	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010104	rRNA	LOFF_G0010104	rRNA	LOFF_G0010104	rRNA_T105	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	6999177	7001046	RNA18S1-1	0	+	7001046	7001046	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010105	rRNA	LOFF_G0010105	rRNA	LOFF_G0010105	rRNA_T106	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7002128	7002285	RNA5-8S1-1	0	+	7002285	7002285	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010106	rRNA	LOFF_G0010106	rRNA	LOFF_G0010106	rRNA_T107	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7003453	7008539	RNA28S1-1	0	+	7008539	7008539	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010107	rRNA	LOFF_G0010107	rRNA	LOFF_G0010107	rRNA_T108	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7042492	7055873	RNA45S1-1	0	+	7055873	7055873	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010108	rRNA	LOFF_G0010108	rRNA	LOFF_G0010108	rRNA_T109	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7046147	7048016	RNA18S1-1	0	+	7048016	7048016	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010109	rRNA	LOFF_G0010109	rRNA	LOFF_G0010109	rRNA_T110	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7049098	7049255	RNA5-8S1-1	0	+	7049255	7049255	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010110	rRNA	LOFF_G0010110	rRNA	LOFF_G0010110	rRNA_T111	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7050423	7055509	RNA28S1-1	0	+	7055509	7055509	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010111	rRNA	LOFF_G0010111	rRNA	LOFF_G0010111	rRNA_T112	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7089462	7102843	RNA45S1-1	0	+	7102843	7102843	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010112	rRNA	LOFF_G0010112	rRNA	LOFF_G0010112	rRNA_T113	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7093117	7094986	RNA18S1-1	0	+	7094986	7094986	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010113	rRNA	LOFF_G0010113	rRNA	LOFF_G0010113	rRNA_T114	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7096068	7096225	RNA5-8S1-1	0	+	7096225	7096225	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010114	rRNA	LOFF_G0010114	rRNA	LOFF_G0010114	rRNA_T115	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7097393	7102479	RNA28S1-1	0	+	7102479	7102479	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010115	rRNA	LOFF_G0010115	rRNA	LOFF_G0010115	rRNA_T116	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7136432	7149813	RNA45S1-1	0	+	7149813	7149813	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010116	rRNA	LOFF_G0010116	rRNA	LOFF_G0010116	rRNA_T117	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7140087	7141956	RNA18S1-1	0	+	7141956	7141956	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010117	rRNA	LOFF_G0010117	rRNA	LOFF_G0010117	rRNA_T118	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7143038	7143195	RNA5-8S1-1	0	+	7143195	7143195	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010118	rRNA	LOFF_G0010118	rRNA	LOFF_G0010118	rRNA_T119	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7144363	7149449	RNA28S1-1	0	+	7149449	7149449	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010119	rRNA	LOFF_G0010119	rRNA	LOFF_G0010119	rRNA_T120	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7183402	7196783	RNA45S1-1	0	+	7196783	7196783	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010120	rRNA	LOFF_G0010120	rRNA	LOFF_G0010120	rRNA_T121	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7187057	7188926	RNA18S1-1	0	+	7188926	7188926	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010121	rRNA	LOFF_G0010121	rRNA	LOFF_G0010121	rRNA_T122	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7190008	7190165	RNA5-8S1-1	0	+	7190165	7190165	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010122	rRNA	LOFF_G0010122	rRNA	LOFF_G0010122	rRNA_T123	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7191333	7196419	RNA28S1-1	0	+	7196419	7196419	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010123	rRNA	LOFF_G0010123	rRNA	LOFF_G0010123	rRNA_T124	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7230372	7243753	RNA45S1-1	0	+	7243753	7243753	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010124	rRNA	LOFF_G0010124	rRNA	LOFF_G0010124	rRNA_T125	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7234027	7235896	RNA18S1-1	0	+	7235896	7235896	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010125	rRNA	LOFF_G0010125	rRNA	LOFF_G0010125	rRNA_T126	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7236978	7237135	RNA5-8S1-1	0	+	7237135	7237135	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010126	rRNA	LOFF_G0010126	rRNA	LOFF_G0010126	rRNA_T127	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7238303	7243389	RNA28S1-1	0	+	7243389	7243389	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010127	rRNA	LOFF_G0010127	rRNA	LOFF_G0010127	rRNA_T128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7277342	7290723	RNA45S1-1	0	+	7290723	7290723	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010128	rRNA	LOFF_G0010128	rRNA	LOFF_G0010128	rRNA_T129	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7280997	7282866	RNA18S1-1	0	+	7282866	7282866	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010129	rRNA	LOFF_G0010129	rRNA	LOFF_G0010129	rRNA_T130	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7283948	7284105	RNA5-8S1-1	0	+	7284105	7284105	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010130	rRNA	LOFF_G0010130	rRNA	LOFF_G0010130	rRNA_T131	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7285273	7290359	RNA28S1-1	0	+	7290359	7290359	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010131	rRNA	LOFF_G0010131	rRNA	LOFF_G0010131	rRNA_T132	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7324312	7337693	RNA45S1-1	0	+	7337693	7337693	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010132	rRNA	LOFF_G0010132	rRNA	LOFF_G0010132	rRNA_T133	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7327967	7329836	RNA18S1-1	0	+	7329836	7329836	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010133	rRNA	LOFF_G0010133	rRNA	LOFF_G0010133	rRNA_T134	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7330918	7331075	RNA5-8S1-1	0	+	7331075	7331075	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010134	rRNA	LOFF_G0010134	rRNA	LOFF_G0010134	rRNA_T135	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7332243	7337329	RNA28S1-1	0	+	7337329	7337329	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010135	rRNA	LOFF_G0010135	rRNA	LOFF_G0010135	rRNA_T136	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7371282	7384663	RNA45S1-1	0	+	7384663	7384663	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010136	rRNA	LOFF_G0010136	rRNA	LOFF_G0010136	rRNA_T137	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7374937	7376806	RNA18S1-1	0	+	7376806	7376806	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010137	rRNA	LOFF_G0010137	rRNA	LOFF_G0010137	rRNA_T138	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7377888	7378045	RNA5-8S1-1	0	+	7378045	7378045	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010138	rRNA	LOFF_G0010138	rRNA	LOFF_G0010138	rRNA_T139	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7379213	7384299	RNA28S1-1	0	+	7384299	7384299	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010139	rRNA	LOFF_G0010139	rRNA	LOFF_G0010139	rRNA_T140	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7418252	7431633	RNA45S1-1	0	+	7431633	7431633	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010140	rRNA	LOFF_G0010140	rRNA	LOFF_G0010140	rRNA_T141	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7421907	7423776	RNA18S1-1	0	+	7423776	7423776	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010141	rRNA	LOFF_G0010141	rRNA	LOFF_G0010141	rRNA_T142	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7424858	7425015	RNA5-8S1-1	0	+	7425015	7425015	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010142	rRNA	LOFF_G0010142	rRNA	LOFF_G0010142	rRNA_T143	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7426183	7431269	RNA28S1-1	0	+	7431269	7431269	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010143	rRNA	LOFF_G0010143	rRNA	LOFF_G0010143	rRNA_T144	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7465222	7478603	RNA45S1-1	0	+	7478603	7478603	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010144	rRNA	LOFF_G0010144	rRNA	LOFF_G0010144	rRNA_T145	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7468877	7470746	RNA18S1-1	0	+	7470746	7470746	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010145	rRNA	LOFF_G0010145	rRNA	LOFF_G0010145	rRNA_T146	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7471828	7471985	RNA5-8S1-1	0	+	7471985	7471985	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010146	rRNA	LOFF_G0010146	rRNA	LOFF_G0010146	rRNA_T147	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7473153	7478239	RNA28S1-1	0	+	7478239	7478239	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010147	rRNA	LOFF_G0010147	rRNA	LOFF_G0010147	rRNA_T148	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7512192	7525573	RNA45S1-1	0	+	7525573	7525573	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010148	rRNA	LOFF_G0010148	rRNA	LOFF_G0010148	rRNA_T149	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7515847	7517716	RNA18S1-1	0	+	7517716	7517716	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010149	rRNA	LOFF_G0010149	rRNA	LOFF_G0010149	rRNA_T150	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7518798	7518955	RNA5-8S1-1	0	+	7518955	7518955	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010150	rRNA	LOFF_G0010150	rRNA	LOFF_G0010150	rRNA_T151	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7520123	7525209	RNA28S1-1	0	+	7525209	7525209	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010151	rRNA	LOFF_G0010151	rRNA	LOFF_G0010151	rRNA_T152	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7559162	7572543	RNA45S1-1	0	+	7572543	7572543	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010152	rRNA	LOFF_G0010152	rRNA	LOFF_G0010152	rRNA_T153	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7562817	7564686	RNA18S1-1	0	+	7564686	7564686	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010153	rRNA	LOFF_G0010153	rRNA	LOFF_G0010153	rRNA_T154	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7565768	7565925	RNA5-8S1-1	0	+	7565925	7565925	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010154	rRNA	LOFF_G0010154	rRNA	LOFF_G0010154	rRNA_T155	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7567093	7572179	RNA28S1-1	0	+	7572179	7572179	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010155	rRNA	LOFF_G0010155	rRNA	LOFF_G0010155	rRNA_T156	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7606132	7619513	RNA45S1-1	0	+	7619513	7619513	85,212,76	1	13381	0	RNA45S1	none	none	-1	LOFF_T0010156	rRNA	LOFF_G0010156	rRNA	LOFF_G0010156	rRNA_T157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7609787	7611656	RNA18S1-1	0	+	7611656	7611656	85,212,76	1	1869	0	RNA18S1	none	none	-1	LOFF_T0010157	rRNA	LOFF_G0010157	rRNA	LOFF_G0010157	rRNA_T158	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7612738	7612895	RNA5-8S1-1	0	+	7612895	7612895	85,212,76	1	157	0	RNA5-8S1	none	none	-1	LOFF_T0010158	rRNA	LOFF_G0010158	rRNA	LOFF_G0010158	rRNA_T159	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
chr13	7614063	7619149	RNA28S1-1	0	+	7619149	7619149	85,212,76	1	5086	0	RNA28S1	none	none	-1	LOFF_T0010159	rRNA	LOFF_G0010159	rRNA	LOFF_G0010159	rRNA_T160	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	ortholog	Liftoff	N/A	N/A	N/A	False
